method,mode,pi_s,huber_k,repeat,selected_rank,mape,median,q25,q75,mape_user0,median_user0,mape_user1,median_user1,mape_user2,median_user2,value
rftl_s,hot_block,1.0,3.0,32,"[3, 3, 4]",0.04581690950560443,0.043915516099919165,0.015088601457642917,0.0637912928344737,0.048094961886309726,0.04768634851299172,0.048395447155733524,0.04767936439922761,0.040960319474770024,0.030695191791552154,
rftl_s,hot_block,1.0,3.0,33,"[3, 3, 4]",0.055898006759643036,0.04360161454893076,0.024082279630417064,0.07558092204944751,0.04640765706900377,0.042557921879559465,0.05807004488393168,0.043847590016844865,0.06321631832599364,0.0541437782675748,
rftl_s,hot_block,1.0,3.0,34,"[3, 3, 4]",0.05359046653946011,0.03636563820852742,0.024654576293136797,0.07540313217391047,0.043677709789029316,0.034110921738224276,0.05539668560785412,0.040994684196734715,0.0616970042214969,0.046629367621867035,
rftl_s,hot_block,1.0,3.0,35,"[4, 4, 5]",0.056982932207796586,0.04924264225303347,0.02419422273711801,0.08725600332105385,0.04835713335708033,0.046837421786641596,0.07291814506212593,0.0637255755142721,0.04967351820418349,0.04923660993230132,
rftl_s,hot_block,1.0,3.0,36,"[3, 3, 4]",0.05261048750742048,0.04392605593314398,0.018798332417155013,0.07101708370255164,0.06538636311875531,0.047598113192095184,0.041447316817475786,0.03200350296122877,0.05099778258603033,0.04894738756692503,
rftl_s,hot_block,1.0,3.0,37,"[3, 3, 4]",0.055975405744374956,0.050267162986115194,0.019867741845032625,0.08597359136294216,0.07236941635385254,0.06538834352871956,0.06331019896849674,0.06889990452588857,0.032246601910775594,0.02825371252300082,
rftl_s,hot_block,1.0,3.0,38,"[2, 2, 3]",0.07563628456175155,0.06318403121951531,0.024843078078820226,0.09474923853869222,0.06531428062817278,0.05203740180842756,0.06838578539799026,0.061070299918474624,0.09320878765909157,0.08849589853877902,
rftl_s,hot_block,1.0,3.0,39,"[3, 3, 4]",0.052735528119147744,0.048020471267196226,0.021846285173094785,0.06670202758803809,0.04980262372867491,0.04458371782090474,0.05119698858124257,0.04273240940682399,0.05720697204752577,0.05153222985821667,
rftl_s,hot_block,1.0,3.0,40,"[3, 3, 4]",0.054193420463217526,0.043875687235156675,0.014438902232993813,0.07503081846060175,0.03319590804489556,0.026474085361428586,0.054959684130139,0.05045510361019259,0.07442466921461802,0.059576209920446405,
rftl_s,hot_block,1.0,3.0,41,"[4, 4, 5]",0.04832185988620281,0.035125599299485506,0.015586341119144954,0.07381654560597266,0.037642411566730816,0.03211223678587928,0.05422071407458292,0.03962907658675806,0.0531024540172947,0.032938567284690363,
rftl_s,hot_block,1.0,3.0,42,"[4, 4, 5]",0.06424089216412998,0.04910404902585111,0.018474120952151,0.09649355063003566,0.04020401495715972,0.01735876324777285,0.08836207162043846,0.07894149783099694,0.06415658991479173,0.05753944969550566,
rftl_s,hot_block,1.0,3.0,43,"[2, 2, 3]",0.06401086877300505,0.03919147195287123,0.014993089986215718,0.0743086543738087,0.025086657386300077,0.01622249472909705,0.11280549187263784,0.08043766622483565,0.05414045706007721,0.03919147195287123,
rftl_s,hot_block,1.0,3.0,44,"[3, 3, 4]",0.0483499228966292,0.04169857646741015,0.02434863018064841,0.06735081941003578,0.040658556342015414,0.030192976005124366,0.05491015902628941,0.04328409798452143,0.04948105332158278,0.050358703886041314,
rftl_s,hot_block,1.0,3.0,45,"[2, 2, 3]",0.0624784647587987,0.04990064652868688,0.02800210818694897,0.08668275573244448,0.04959133926230033,0.04630509825958071,0.07480120167273366,0.06951290536995605,0.06304285334136212,0.04773614621830957,
rftl_s,hot_block,1.0,3.0,46,"[4, 4, 5]",0.05095152256071263,0.03943146137211001,0.021070284037479875,0.07639318158046873,0.04562031905449015,0.03885242006991106,0.05387476489023947,0.03943146137211001,0.053359483737408266,0.03661681978253349,
rftl_s,hot_block,1.0,3.0,47,"[3, 3, 4]",0.054331227690174615,0.041168236687936136,0.021640825497124892,0.07769506987364035,0.037127396941291954,0.03273046358329986,0.06044504739788505,0.04733784728055022,0.06542123873134684,0.06689607596862822,
rftl_s,hot_block,1.0,3.0,48,"[3, 3, 4]",0.05590815594325797,0.04359273063393922,0.021470574722741373,0.07177352630078332,0.04067813599454119,0.03369269118588905,0.05329947690624546,0.037138634786811626,0.07374685492898728,0.06312841663484917,
rftl_s,hot_block,1.0,3.0,49,"[3, 3, 4]",0.05913358139120709,0.04982685606982098,0.019948035225160074,0.08001013840332066,0.04840898091869501,0.042861446653160565,0.06392906530264848,0.06112381415921539,0.06506269795227781,0.06349623627174576,
rftl_s_irls_prec,hot_block,1.0,1.345,0,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,1,,,,,,,,,,,,0.6097560975609756
rftl_s_irls_prec,hot_block,1.0,1.345,2,,,,,,,,,,,,0.7142857142857143
rftl_s_irls_prec,hot_block,1.0,1.345,3,,,,,,,,,,,,0.6756756756756757
rftl_s_irls_prec,hot_block,1.0,1.345,4,,,,,,,,,,,,0.7352941176470589
rftl_s_irls_prec,hot_block,1.0,1.345,5,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,6,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,7,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,8,,,,,,,,,,,,0.8620689655172413
rftl_s_irls_prec,hot_block,1.0,1.345,9,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,10,,,,,,,,,,,,0.625
rftl_s_irls_prec,hot_block,1.0,1.345,11,,,,,,,,,,,,0.7352941176470589
rftl_s_irls_prec,hot_block,1.0,1.345,12,,,,,,,,,,,,0.625
rftl_s_irls_prec,hot_block,1.0,1.345,13,,,,,,,,,,,,0.6410256410256411
rftl_s_irls_prec,hot_block,1.0,1.345,14,,,,,,,,,,,,0.78125
rftl_s_irls_prec,hot_block,1.0,1.345,15,,,,,,,,,,,,0.7352941176470589
rftl_s_irls_prec,hot_block,1.0,1.345,16,,,,,,,,,,,,0.7142857142857143
rftl_s_irls_prec,hot_block,1.0,1.345,17,,,,,,,,,,,,0.6756756756756757
rftl_s_irls_prec,hot_block,1.0,1.345,18,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,19,,,,,,,,,,,,0.7142857142857143
rftl_s_irls_prec,hot_block,1.0,1.345,20,,,,,,,,,,,,0.7142857142857143
rftl_s_irls_prec,hot_block,1.0,1.345,21,,,,,,,,,,,,0.7352941176470589
rftl_s_irls_prec,hot_block,1.0,1.345,22,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,23,,,,,,,,,,,,0.8333333333333334
rftl_s_irls_prec,hot_block,1.0,1.345,24,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,25,,,,,,,,,,,,0.78125
rftl_s_irls_prec,hot_block,1.0,1.345,26,,,,,,,,,,,,0.6410256410256411
rftl_s_irls_prec,hot_block,1.0,1.345,27,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,28,,,,,,,,,,,,0.78125
rftl_s_irls_prec,hot_block,1.0,1.345,29,,,,,,,,,,,,0.6756756756756757
rftl_s_irls_prec,hot_block,1.0,1.345,30,,,,,,,,,,,,0.8333333333333334
rftl_s_irls_prec,hot_block,1.0,1.345,31,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,32,,,,,,,,,,,,0.6097560975609756
rftl_s_irls_prec,hot_block,1.0,1.345,33,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,34,,,,,,,,,,,,0.7352941176470589
rftl_s_irls_prec,hot_block,1.0,1.345,35,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,36,,,,,,,,,,,,0.78125
rftl_s_irls_prec,hot_block,1.0,1.345,37,,,,,,,,,,,,0.78125
rftl_s_irls_prec,hot_block,1.0,1.345,38,,,,,,,,,,,,0.8620689655172413
rftl_s_irls_prec,hot_block,1.0,1.345,39,,,,,,,,,,,,0.78125
rftl_s_irls_prec,hot_block,1.0,1.345,40,,,,,,,,,,,,0.6944444444444444
rftl_s_irls_prec,hot_block,1.0,1.345,41,,,,,,,,,,,,0.625
rftl_s_irls_prec,hot_block,1.0,1.345,42,,,,,,,,,,,,0.7142857142857143
rftl_s_irls_prec,hot_block,1.0,1.345,43,,,,,,,,,,,,0.5813953488372093
rftl_s_irls_prec,hot_block,1.0,1.345,44,,,,,,,,,,,,0.8064516129032258
rftl_s_irls_prec,hot_block,1.0,1.345,45,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,46,,,,,,,,,,,,0.7352941176470589
rftl_s_irls_prec,hot_block,1.0,1.345,47,,,,,,,,,,,,0.6097560975609756
rftl_s_irls_prec,hot_block,1.0,1.345,48,,,,,,,,,,,,0.7575757575757576
rftl_s_irls_prec,hot_block,1.0,1.345,49,,,,,,,,,,,,0.78125
rftl_s_irls_rec,hot_block,1.0,1.345,0,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,1,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,2,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,3,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,4,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,5,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,6,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,7,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,8,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,9,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,10,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,11,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,12,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,13,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,14,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,15,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,16,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,17,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,18,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,19,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,20,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,21,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,22,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,23,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,24,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,25,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,26,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,27,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,28,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,29,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,30,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,31,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,32,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,33,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,34,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,35,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,36,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,37,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,38,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,39,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,40,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,41,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,42,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,43,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,44,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,45,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,46,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,47,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,48,,,,,,,,,,,,1.0
rftl_s_irls_rec,hot_block,1.0,1.345,49,,,,,,,,,,,,1.0
rftl_s_irls,hot_block,1.0,1.345,0,"[3, 3, 4]",0.07401390378437013,0.06523673101363009,0.02869242707593363,0.106500815675758,0.05694450584897655,0.05223451723146795,0.08092218028585654,0.0768112623459112,0.08417502521827734,0.0876559534590393,
rftl_s_irls,hot_block,1.0,1.345,1,"[3, 3, 4]",0.06287706505089262,0.05373069509632099,0.03316045183677155,0.08245706279166744,0.043545036053073104,0.034753413617106155,0.08339760150079933,0.07778991539610036,0.06168855759880543,0.06095670198331557,
rftl_s_irls,hot_block,1.0,1.345,2,"[3, 3, 4]",0.05553285162428001,0.03973246341252652,0.020588134343242952,0.08201544511291729,0.04843761127218302,0.02978236285450963,0.06258962011248156,0.054918332075681364,0.05557132348817545,0.0356363600987154,
rftl_s_irls,hot_block,1.0,1.345,3,"[3, 3, 4]",0.06225829950202064,0.04700887662359206,0.012833028299246839,0.0800183957200131,0.05230479560758219,0.05315318801206695,0.07665643715266128,0.0594929896057126,0.05781366574581844,0.03755504789914815,
rftl_s_irls,hot_block,1.0,1.345,4,"[3, 3, 4]",0.05903208460505057,0.04330640969897706,0.019925635654779977,0.08813577212033538,0.035733234840684074,0.03238835616232316,0.09564798405909661,0.09164883400958125,0.045715034915371,0.03830377137602692,
rftl_s_irls,hot_block,1.0,1.345,5,"[3, 3, 4]",0.07704077745022726,0.05197959705806597,0.015647422551647222,0.10983348711006735,0.051077065871281045,0.03103642640561237,0.08255810681740453,0.06613396785359896,0.09748715966199623,0.08249084828532753,
rftl_s_irls,hot_block,1.0,1.345,6,"[3, 3, 4]",0.058838959197190635,0.041546680276934776,0.015110898469501567,0.0957205550471545,0.03623795036299738,0.027820681627142615,0.06737950342205415,0.05571546902135262,0.07289942380652034,0.045169258628047715,
rftl_s_irls,hot_block,1.0,1.345,7,"[3, 3, 4]",0.06191282411481735,0.045980621527810114,0.02138515933996262,0.08549472166457747,0.06449746413282793,0.043892753275777685,0.06790103770147035,0.04971012544923043,0.05333997051015375,0.05741567157560962,
rftl_s_irls,hot_block,1.0,1.345,8,"[3, 3, 4]",0.05893652842945562,0.05327742197061193,0.024210606782226887,0.08661764805067836,0.05499250628756992,0.04848056300605719,0.07749350822405987,0.07784606066253466,0.04432357077673705,0.04224049379629312,
rftl_s_irls,hot_block,1.0,1.345,9,"[3, 3, 4]",0.05571048546178191,0.04344583544789346,0.020232578572572248,0.07299518882633202,0.03566621710260841,0.02052107240358904,0.05392469240603841,0.05570151764069629,0.07754054687669888,0.06286123417483919,
rftl_s_irls,hot_block,1.0,1.345,10,"[3, 3, 4]",0.06182280794568131,0.04962943962963601,0.019624397097538677,0.07548606620864193,0.046499858052568115,0.039357443980540995,0.05781604298540215,0.05584922125580537,0.0811525227990737,0.050927367477200246,
rftl_s_irls,hot_block,1.0,1.345,11,"[2, 2, 3]",0.0689619552738128,0.054492066876147244,0.026641699598198447,0.08528823295688404,0.0439402262346427,0.030899669966001103,0.06650838901977098,0.053425878382396985,0.09643725056702475,0.06604463258413212,
rftl_s_irls,hot_block,1.0,1.345,12,"[4, 4, 5]",0.04437186921247508,0.03499204779541268,0.02017630075922977,0.05935437524695599,0.03416508708522491,0.02643130828050771,0.06853008767679047,0.053836396733699665,0.030420432875409888,0.02490173306278811,
rftl_s_irls,hot_block,1.0,1.345,13,"[4, 4, 5]",0.06642556716931897,0.06213077093150053,0.02547834182423843,0.09455890174822361,0.046337158821339874,0.041424803127504184,0.07778613489362769,0.07989882043403221,0.07515340779298928,0.06448465139168849,
rftl_s_irls,hot_block,1.0,1.345,14,"[4, 4, 5]",0.05125822228938053,0.03625098795131064,0.01494811436406685,0.0708120215681396,0.05504587263721503,0.0402527959559739,0.03267244344822505,0.02745711778183401,0.06605635078270156,0.051037212318315775,
rftl_s_irls,hot_block,1.0,1.345,15,"[4, 4, 5]",0.0654442870573324,0.05528470826727114,0.02153225162827165,0.09188008534143088,0.04979929506074574,0.04466259910440154,0.06791508701153642,0.04976476630834762,0.07861847909971507,0.06314814223524617,
rftl_s_irls,hot_block,1.0,1.345,16,"[3, 3, 4]",0.06783152863831275,0.05834648210932826,0.03042179922944255,0.09841515826329802,0.05480585076186752,0.047424042976389885,0.07467980000393629,0.06734523789047182,0.07400893514913454,0.057914379138979455,
rftl_s_irls,hot_block,1.0,1.345,17,"[3, 3, 4]",0.06426530657774589,0.057098136143949756,0.017123901766236082,0.08987188364701613,0.06752695358082368,0.04914067102892144,0.05775417530104001,0.06256217975089619,0.06751479085137396,0.04706233881168613,
rftl_s_irls,hot_block,1.0,1.345,18,"[3, 3, 4]",0.058125257128272365,0.05141987157581509,0.01825753140801703,0.08439622985457904,0.06572742217527053,0.05277033694310489,0.06713280073266839,0.05961520658751047,0.041515548476878175,0.026240696197459383,
rftl_s_irls,hot_block,1.0,1.345,19,"[3, 3, 4]",0.06913743676289014,0.057024708312283456,0.02594816554396817,0.09676863502804725,0.04098168576483537,0.02912406672165264,0.10191099884855473,0.09628897619504699,0.06451962567528033,0.045508432069500324,
rftl_s_irls,hot_block,1.0,1.345,20,"[2, 2, 3]",0.0696328791923813,0.05057295250475899,0.029715264030625757,0.08929771471939513,0.0550575377207703,0.05057295250475899,0.10277592111506173,0.09165075890739986,0.05106517874131193,0.047745894633015484,
rftl_s_irls,hot_block,1.0,1.345,21,"[3, 3, 4]",0.05824021450743591,0.04695174673330419,0.028366219088294883,0.08458244120881658,0.05050373550377266,0.042117189726605664,0.06192361965984222,0.05911951169524968,0.062293288358692876,0.06099353439175379,
rftl_s_irls,hot_block,1.0,1.345,22,"[3, 3, 4]",0.052437473409158074,0.05334883417699457,0.02354318366008995,0.07010085803769081,0.051359389930135294,0.052853222293883145,0.05833077533858631,0.053414692564114845,0.04762225495875263,0.05387477892852405,
rftl_s_irls,hot_block,1.0,1.345,23,"[4, 4, 5]",0.05497168737408104,0.039684732723555924,0.0203010857609827,0.07524210298707278,0.03486359508513355,0.03369737835227108,0.059822324123752754,0.034777631244811064,0.07022914291335683,0.05372285326449297,
rftl_s_irls,hot_block,1.0,1.345,24,"[3, 3, 4]",0.07424241362285247,0.05347769020550358,0.015750092255231656,0.1311965710707777,0.09718369887898139,0.09877918419608456,0.0701256089468132,0.059796476540271815,0.0554179330427628,0.03356125913249442,
rftl_s_irls,hot_block,1.0,1.345,25,"[3, 3, 4]",0.06756787510030829,0.05806702670955961,0.02660654306503334,0.08261223820347585,0.06117271583486058,0.049281248192551676,0.0820088236621174,0.07087551785130594,0.05952208580394691,0.054214242901772326,
rftl_s_irls,hot_block,1.0,1.345,26,"[4, 4, 5]",0.05531646167961995,0.042653114559910096,0.018590822119640218,0.08363410847013061,0.05367119185678519,0.04157099578090749,0.07136262622255314,0.05233265864161351,0.040915566959521504,0.03401325275554844,
rftl_s_irls,hot_block,1.0,1.345,27,"[3, 3, 4]",0.05459478266184448,0.041430285713203896,0.022043283938529838,0.0749121217529305,0.05005007083458509,0.041430285713203896,0.06191218755398059,0.05198529442444175,0.051822089596967755,0.037825426227784675,
rftl_s_irls,hot_block,1.0,1.345,28,"[4, 4, 5]",0.05937214620929184,0.051024823948860654,0.03032739792622674,0.07756110714509203,0.04515085016278704,0.047625716870441585,0.0577634852877319,0.051024823948860654,0.07520210317735661,0.05549497707868081,
rftl_s_irls,hot_block,1.0,1.345,29,"[3, 3, 4]",0.06318850828597831,0.039781289986715054,0.02159094975927641,0.09766942137965792,0.05301095801630973,0.035767250005697096,0.0821507550385209,0.07401270985662063,0.054403811803104295,0.028171289569924297,
rftl_s_irls,hot_block,1.0,1.345,30,"[3, 3, 4]",0.08382943737682023,0.062211929582373926,0.027342409108687016,0.09449027335302752,0.049145682104447586,0.0582329699125112,0.10008006573410447,0.08419381738228437,0.10226256429190864,0.04749814393872253,
rftl_s_irls,hot_block,1.0,1.345,31,"[3, 3, 4]",0.05979213946351823,0.05620502587429057,0.020105847287765835,0.09098172910514234,0.042517762855385256,0.0335523935870496,0.0694363446396275,0.05854522668071739,0.06742231089554196,0.06786336609066254,
rftl_s_irls,hot_block,1.0,1.345,32,"[4, 4, 5]",0.05184669576364557,0.04449677471059987,0.01836185466538104,0.07351605715665668,0.04581316297406848,0.03293819984684685,0.06995237434704075,0.05495786686177622,0.0397745499698275,0.037671786500533475,
rftl_s_irls,hot_block,1.0,1.345,33,"[4, 4, 5]",0.050708819183883105,0.036086530121090706,0.01915988251906311,0.0691148766379191,0.02798432375745346,0.019834140344874227,0.06353371851600567,0.048118836076599274,0.06060841527819022,0.042508242620389186,
rftl_s_irls,hot_block,1.0,1.345,34,"[4, 4, 5]",0.06706461028705386,0.05431310002907153,0.032618760262839726,0.10377554120820355,0.06822684403464221,0.06097920373787255,0.05510835303426439,0.04003283420365286,0.077858633792255,0.07750058700314166,
rftl_s_irls,hot_block,1.0,1.345,35,"[3, 3, 4]",0.050008060277110127,0.04157696337508521,0.024051057010521102,0.06713382315374324,0.04034678674886904,0.028587630649961893,0.06616091736298482,0.05440699111770676,0.04351647671947651,0.03966639608974014,
rftl_s_irls,hot_block,1.0,1.345,36,"[3, 3, 4]",0.07240125473167915,0.057116663526624034,0.028140492770598335,0.10345441734740789,0.04469970625323913,0.030324103440145002,0.07199370279085862,0.07144729573878084,0.10051035515093967,0.05282219806411454,
rftl_s_irls,hot_block,1.0,1.345,37,"[3, 3, 4]",0.05085502093264875,0.04044942887507068,0.023307929451986696,0.0792868435893416,0.04956842432625206,0.03954335883987406,0.06667095661833179,0.06587373996389902,0.03632568185336237,0.02479072734900651,
rftl_s_irls,hot_block,1.0,1.345,38,"[3, 3, 4]",0.05401307976196461,0.048496763021125516,0.020898770001461082,0.07687458868829634,0.051005530384906614,0.04350559894741915,0.045192018009502545,0.04119443247284742,0.06584169089148469,0.05565805704833905,
rftl_s_irls,hot_block,1.0,1.345,39,"[3, 3, 4]",0.06085035688329492,0.05244188778115756,0.023079578572598316,0.0930291407473506,0.03803875848296194,0.02452720109545007,0.07239506613721391,0.06912866224483007,0.07211724602970886,0.06525786650018826,
rftl_s_irls,hot_block,1.0,1.345,40,"[4, 4, 5]",0.058325310513676315,0.0480602773150938,0.017311641773274926,0.09171016957524437,0.031204619036798942,0.01954003286487569,0.07622801379144763,0.06939819655436234,0.06754329871278239,0.06135971859671284,
rftl_s_irls,hot_block,1.0,1.345,41,"[3, 3, 4]",0.05663591984372997,0.04904430352702498,0.026260431954187743,0.07560699162341555,0.044690786067376254,0.029275075940701237,0.06003428116242213,0.051876813742557815,0.06518269230139155,0.058937012667396996,
rftl_s_irls,hot_block,1.0,1.345,42,"[3, 3, 4]",0.05772131305358396,0.03878809449672014,0.02266947428450407,0.07242814946469213,0.04017960981332151,0.03510002481393566,0.08052843957412507,0.06946082669809278,0.05245588977330531,0.03853981767543602,
rftl_s_irls,hot_block,1.0,1.345,43,"[2, 2, 3]",0.0886697196031401,0.06597833131471054,0.033727979390128345,0.1012445463276293,0.05235948907271006,0.06069805320717807,0.1568149739884451,0.11735091563638468,0.05683469574826514,0.05391977100836855,
rftl_s_irls,hot_block,1.0,1.345,44,"[3, 3, 4]",0.05800323697863962,0.05582113806705825,0.023020968127901366,0.08458900868417055,0.05313894326388039,0.047879687926214984,0.07114221760653933,0.06025648613954777,0.04972855006549917,0.050194860882846457,
rftl_s_irls,hot_block,1.0,1.345,45,"[3, 3, 4]",0.05790184945658849,0.049157658343399885,0.026670848257885342,0.07439265644285539,0.05387633104426578,0.04641128600377213,0.06340574913407655,0.06247996653510099,0.05642346819142313,0.03451165750474923,
rftl_s_irls,hot_block,1.0,1.345,46,"[3, 3, 4]",0.07348287703125071,0.04995802036478828,0.020754327332650563,0.09273613139918435,0.047371333598164034,0.035433609278803804,0.09602411554527168,0.04995802036478828,0.07705318195031644,0.07242332830332954,
rftl_s_irls,hot_block,1.0,1.345,47,"[3, 3, 4]",0.056860333031401804,0.04438736966949171,0.022910713736962737,0.08892257405122757,0.03940375922327625,0.037074170440184254,0.06876275488048703,0.06098624954256465,0.062414484990442165,0.05420262036996444,
rftl_s_irls,hot_block,1.0,1.345,48,"[3, 3, 4]",0.06422837821922167,0.04948975350057987,0.022947928536052244,0.07511903831334105,0.033499098345241764,0.03036201691189723,0.07550801385925435,0.055413160118999084,0.08367802245316888,0.06728150790418745,
rftl_s_irls,hot_block,1.0,1.345,49,"[3, 3, 4]",0.05098211009179712,0.04420620837831275,0.020728611997665156,0.0672488150407867,0.03251130864159253,0.028144236444378957,0.07337622320571785,0.06656612176334689,0.047058798428081014,0.04002875434082724,
rftl_s_irls_prec,hot_block,1.0,3.0,0,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,1,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,2,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,3,,,,,,,,,,,,0.9615384615384616
rftl_s_irls_prec,hot_block,1.0,3.0,4,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,5,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,6,,,,,,,,,,,,0.9615384615384616
rftl_s_irls_prec,hot_block,1.0,3.0,7,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,8,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,9,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,10,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,11,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,12,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,13,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,14,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,15,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,16,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,17,,,,,,,,,,,,0.9615384615384616
rftl_s_irls_prec,hot_block,1.0,3.0,18,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,19,,,,,,,,,,,,1.0
rftl_s_irls_prec,hot_block,1.0,3.0,20,,,,,,,,,,,,0.0
rftl_s_irls_prec,hot_block,1.0,3.0,21,,,,,,,,,,,,0.9615384615384616
rftl_s_irls_prec,hot_block,1.0,3.0,22,,,,,,,,,,,,1.0
