repeat,method,mode,amplitude,pi_s,block,limit_user0,far_user0,power_user0,auc_user0,det_ttf_user0,limit_user1,far_user1,power_user1,auc_user1,det_ttf_user1,limit_user2,far_user2,power_user2,auc_user2,det_ttf_user2,precision,recall
8,rftl_s,hot_block,10.0,0.6,9,56.645507813494405,0.8571428571428571,1.0,0.7755102040816326,29.0,89.80302101216098,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31959035503598,0.4444444444444444,0.92,0.9244444444444445,41.0,0.0,0.0
8,baseline,hot_block,10.0,0.8,9,43.863651671519236,1.0,1.0,0.8163265306122449,29.0,89.80524779315468,0.625,0.9166666666666666,0.7916666666666667,37.0,123.35633906675145,0.4444444444444444,0.92,0.9244444444444445,41.0,,
8,rftl_s,hot_block,10.0,0.8,9,45.32091958657588,1.0,1.0,0.7959183673469388,29.0,89.80481027005814,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897720302544,0.4444444444444444,0.92,0.9244444444444445,41.0,1.0,1.0
8,baseline,hot_block,10.0,1.0,9,27.352060655490597,1.0,1.0,0.836734693877551,29.0,92.17571991767659,0.625,0.875,0.7760416666666666,37.0,128.26287583574864,0.3333333333333333,0.88,0.9111111111111111,41.0,,
8,rftl_s,hot_block,10.0,1.0,9,1065.2870284265896,0.0,0.0,0.8231292517006803,,249.4559475374009,0.0,0.08333333333333333,0.6197916666666666,18.0,319.5854766380696,0.0,0.04,0.6133333333333333,19.0,1.0,1.0
8,baseline,stripe,10.0,0.6,9,65.24298674902197,0.5714285714285714,0.9047619047619048,0.8367346938775511,28.0,89.80479444198834,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749932781,0.4444444444444444,0.92,0.9244444444444445,41.0,,
8,rftl_s,stripe,10.0,0.6,9,65.24298674889985,0.5714285714285714,0.9047619047619048,0.8367346938775511,28.0,89.80479444204748,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749928045,0.4444444444444444,0.92,0.9244444444444445,41.0,0.0,0.0
9,clean,none,0.0,0.0,0,69.18611487597329,0.2857142857142857,0.9523809523809523,0.836734693877551,27.0,86.65510225056477,0.375,0.9583333333333334,0.9427083333333334,32.0,129.1886981367183,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,baseline,hot_block,10.0,0.3,9,73.43098906705438,0.2857142857142857,0.5714285714285714,0.7619047619047619,26.0,86.65510225051361,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869813675738,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,hot_block,10.0,0.3,9,73.4309890670924,0.2857142857142857,0.5714285714285714,0.7619047619047619,26.0,86.65510225054086,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869813671802,0.125,0.8518518518518519,0.9351851851851851,33.0,0.0,0.0
9,baseline,hot_block,10.0,0.4,9,69.0196679876552,0.42857142857142855,0.7619047619047619,0.7142857142857143,27.0,86.65510225054688,0.375,0.9583333333333334,0.9427083333333334,32.0,129.1886981366863,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,hot_block,10.0,0.4,9,69.01966798761643,0.42857142857142855,0.7619047619047619,0.7142857142857143,27.0,86.6551022505427,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869813670716,0.125,0.8518518518518519,0.9351851851851851,33.0,0.0,0.0
9,baseline,hot_block,10.0,0.5,9,62.35018425793488,0.5714285714285714,1.0,0.7891156462585034,27.0,86.65421237045199,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18870108703624,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,hot_block,10.0,0.5,9,62.545933074540216,0.5714285714285714,1.0,0.7891156462585034,27.0,86.41957036083258,0.375,0.9583333333333334,0.9427083333333334,32.0,129.16393213880895,0.125,0.8518518518518519,0.9398148148148148,33.0,0.0,0.0
9,baseline,hot_block,10.0,0.6,9,56.830917794741765,1.0,1.0,0.7006802721088435,27.0,86.65510225057602,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869813672768,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,hot_block,10.0,0.6,9,56.83091779473844,1.0,1.0,0.7006802721088435,27.0,86.65510225052515,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869813672777,0.125,0.8518518518518519,0.9351851851851851,33.0,0.0,0.0
9,baseline,hot_block,10.0,0.8,9,49.89489429571745,1.0,1.0,0.8027210884353742,27.0,86.65510225056305,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869813666447,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,hot_block,10.0,0.8,9,49.89489429562321,1.0,1.0,0.8027210884353742,27.0,86.65510228346793,0.375,0.9583333333333334,0.9427083333333334,32.0,129.188698136759,0.125,0.8518518518518519,0.9351851851851851,33.0,0.0,0.0
9,baseline,hot_block,10.0,1.0,9,25.677477927156243,1.0,1.0,0.7755102040816326,27.0,86.65501368681862,0.375,0.9583333333333334,0.9427083333333334,32.0,129.18869798124015,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,hot_block,10.0,1.0,9,25.898962170033407,1.0,1.0,0.7755102040816326,27.0,86.86463646443957,0.375,0.9583333333333334,0.9427083333333334,32.0,129.14778334273328,0.125,0.8518518518518519,0.9398148148148148,33.0,1.0,1.0
9,baseline,stripe,10.0,0.6,9,65.71660653316279,0.5714285714285714,0.8571428571428571,0.7619047619047619,27.0,86.6551022505574,0.375,0.9583333333333334,0.9427083333333334,32.0,129.1886981366591,0.125,0.8518518518518519,0.9351851851851851,33.0,,
9,rftl_s,stripe,10.0,0.6,9,65.71660653336725,0.5714285714285714,0.8571428571428571,0.7619047619047619,27.0,86.65510225052604,0.375,0.9583333333333334,0.9427083333333334,32.0,129.1886981366919,0.125,0.8518518518518519,0.9351851851851851,33.0,0.0,0.0
10,clean,none,0.0,0.0,0,54.95822227882337,0.8571428571428571,1.0,0.7532467532467533,31.0,83.33495700885315,0.75,0.9583333333333334,0.8333333333333334,29.0,124.88314047271841,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,,
10,baseline,hot_block,10.0,0.3,9,63.924725038310896,0.7142857142857143,0.9545454545454546,0.6948051948051948,31.0,83.35452473773795,0.75,0.9583333333333334,0.8333333333333334,29.0,124.87941655313605,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,,
10,rftl_s,hot_block,10.0,0.3,9,63.92957938829632,0.7142857142857143,0.9545454545454546,0.6948051948051948,31.0,83.33495700883005,0.75,0.9583333333333334,0.8333333333333334,29.0,124.88314047273317,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,0.0,0.0
10,baseline,hot_block,10.0,0.4,9,56.46119658018961,0.8571428571428571,1.0,0.8051948051948051,31.0,83.33495700880285,0.75,0.9583333333333334,0.8333333333333334,29.0,124.88314047272155,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,,
10,rftl_s,hot_block,10.0,0.4,9,56.46119658020463,0.8571428571428571,1.0,0.8051948051948051,31.0,83.33495700885072,0.75,0.9583333333333334,0.8333333333333334,29.0,124.88314047271723,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,0.0,0.0
10,baseline,hot_block,10.0,0.5,9,59.083008811669316,0.8571428571428571,1.0,0.7532467532467533,31.0,83.33294669839036,0.75,0.9583333333333334,0.8333333333333334,29.0,124.88509393527205,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,,
10,rftl_s,hot_block,10.0,0.5,9,59.32644110950313,0.8571428571428571,1.0,0.7597402597402597,31.0,83.28932384655819,0.75,0.9583333333333334,0.8333333333333334,29.0,124.91711977481671,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,1.0,1.0
10,baseline,hot_block,10.0,0.6,9,50.01020056960799,1.0,1.0,0.6818181818181819,31.0,83.33495884696563,0.75,0.9583333333333334,0.8333333333333334,29.0,124.88314047073774,0.4444444444444444,0.8846153846153846,0.8547008547008547,37.0,,
